"Date","Price","Open","High","Low","Vol.","Change %"
"11/19/2018","7,425.11","7,443.90","7,451.54","7,390.93","","-0.25%"
"11/16/2018","7,443.90","7,495.56","7,501.26","7,418.56","","-0.69%"
"11/15/2018","7,495.56","7,458.18","7,500.87","7,423.81","","0.50%"
"11/14/2018","7,458.18","7,453.22","7,490.05","7,443.57","","0.07%"
"11/13/2018","7,453.22","7,515.53","7,515.53","7,332.93","","-0.83%"
"11/12/2018","7,515.53","7,513.07","7,561.39","7,461.65","","0.03%"
"11/09/2018","7,513.07","7,624.32","7,624.32","7,491.90","","-1.46%"
"11/08/2018","7,624.32","7,597.82","7,678.90","7,597.82","","0.35%"
"11/07/2018","7,597.82","7,556.85","7,608.59","7,534.93","","0.54%"
"11/06/2018","7,556.85","7,613.78","7,613.78","7,511.74","","-0.75%"
"11/05/2018","7,613.78","7,643.57","7,643.57","7,523.73","","-0.39%"
"11/02/2018","7,643.57","7,593.47","7,643.57","7,552.53","","0.66%"
"11/01/2018","7,593.47","7,577.06","7,623.29","7,524.91","","0.22%"
"10/31/2018","7,577.06","7,328.03","7,577.06","7,328.03","","3.40%"
"10/30/2018","7,328.03","7,312.44","7,371.41","7,285.16","","0.21%"
"10/29/2018","7,312.44","7,280.76","7,354.03","7,273.06","","0.44%"
"10/26/2018","7,280.76","7,316.67","7,390.69","7,203.87","","-0.49%"
"10/25/2018","7,316.67","7,501.82","7,501.82","7,283.18","","-2.47%"
"10/24/2018","7,501.82","7,516.23","7,538.69","7,429.84","","-0.19%"
"10/23/2018","7,516.23","7,677.91","7,677.91","7,515.95","","-2.11%"
"10/22/2018","7,677.91","7,653.30","7,690.31","7,557.20","","0.32%"
"10/19/2018","7,653.30","7,672.58","7,672.58","7,529.07","","-0.25%"
"10/18/2018","7,672.58","7,696.25","7,722.67","7,646.21","","-0.31%"
"10/17/2018","7,696.25","7,695.96","7,818.37","7,693.37","","0.00%"
"10/16/2018","7,695.96","7,608.07","7,704.29","7,589.68","","1.16%"
"10/15/2018","7,608.07","7,755.69","7,755.69","7,599.81","","-1.90%"
"10/12/2018","7,755.69","7,522.88","7,755.69","7,508.19","","3.09%"
"10/11/2018","7,522.88","8,039.10","8,039.10","7,515.78","","-6.42%"
"10/09/2018","8,039.10","8,014.67","8,070.91","7,993.34","","0.30%"
"10/08/2018","8,014.67","8,084.02","8,084.02","7,967.96","","-0.86%"
"10/05/2018","8,084.02","8,217.39","8,217.39","8,042.59","","-1.62%"
"10/04/2018","8,217.39","8,346.53","8,346.53","8,208.40","","-1.55%"
"10/03/2018","8,346.53","8,351.38","8,367.18","8,319.71","","-0.06%"
"10/02/2018","8,351.38","8,483.05","8,491.10","8,338.19","","-1.55%"
"10/01/2018","8,483.05","8,455.17","8,495.59","8,452.46","","0.33%"
"09/28/2018","8,455.17","8,481.21","8,514.26","8,409.99","","-0.31%"
"09/27/2018","8,481.21","8,417.93","8,498.96","8,406.52","","0.75%"
"09/26/2018","8,417.93","8,419.36","8,437.45","8,389.88","","-0.02%"
"09/25/2018","8,419.36","8,409.88","8,434.56","8,384.13","","0.11%"
"09/21/2018","8,409.88","8,310.77","8,411.49","8,295.83","","1.19%"
"09/20/2018","8,310.77","8,312.50","8,361.32","8,281.69","","-0.02%"
"09/19/2018","8,312.50","8,236.39","8,333.88","8,236.39","","0.92%"
"09/18/2018","8,236.39","8,311.95","8,311.95","8,228.20","","-0.91%"
"09/17/2018","8,311.95","8,351.56","8,373.87","8,291.45","","-0.47%"
"09/14/2018","8,351.56","8,225.06","8,367.21","8,225.06","","1.54%"
"09/13/2018","8,225.06","8,278.13","8,285.82","8,204.81","","-0.64%"
"09/12/2018","8,278.13","8,295.70","8,324.41","8,232.74","","-0.21%"
"09/11/2018","8,295.70","8,307.61","8,329.26","8,246.54","","-0.14%"
"09/10/2018","8,307.61","8,370.77","8,400.18","8,268.23","","-0.75%"
"09/07/2018","8,370.77","8,383.47","8,393.76","8,333.95","","-0.15%"
"09/06/2018","8,383.47","8,444.93","8,482.81","8,362.09","","-0.73%"
"09/05/2018","8,444.93","8,428.43","8,488.14","8,420.24","","0.20%"
"09/04/2018","8,428.43","8,391.52","8,445.79","8,373.43","","0.44%"
"09/03/2018","8,391.52","8,451.53","8,493.11","8,380.90","","-0.71%"
"08/31/2018","8,451.53","8,513.22","8,513.22","8,391.39","","-0.72%"
"08/30/2018","8,513.22","8,496.74","8,599.75","8,496.74","","0.19%"
"08/29/2018","8,496.74","8,365.05","8,496.74","8,365.05","","1.57%"
"08/28/2018","8,365.05","8,368.38","8,375.06","8,348.11","","1.77%"
"08/24/2018","8,219.25","8,255.41","8,263.69","8,191.54","","-0.44%"
"08/23/2018","8,255.41","8,198.71","8,255.41","8,198.22","","0.69%"
"08/22/2018","8,198.71","8,184.23","8,216.69","8,170.14","","0.18%"
"08/21/2018","8,184.23","8,121.14","8,184.23","8,117.69","","0.78%"
"08/20/2018","8,121.14","8,100.31","8,138.24","8,084.14","","0.26%"
"08/17/2018","8,100.31","8,087.49","8,151.69","8,087.49","","0.16%"
"08/16/2018","8,087.49","8,120.28","8,135.25","8,035.32","","-0.40%"
"08/15/2018","8,120.28","8,197.43","8,202.30","8,090.28","","-0.94%"
"08/14/2018","8,197.43","8,134.16","8,208.82","8,134.16","","0.78%"
"08/13/2018","8,134.16","8,312.05","8,312.05","8,103.68","","-2.14%"
"08/10/2018","8,312.05","8,347.64","8,350.38","8,297.89","","-0.43%"
"08/09/2018","8,347.64","8,381.17","8,381.17","8,325.06","","-0.40%"
"08/08/2018","8,381.17","8,290.50","8,398.81","8,290.50","","1.09%"
"08/07/2018","8,290.50","8,328.19","8,336.03","8,290.41","","-0.45%"
"08/06/2018","8,328.19","8,327.96","8,360.88","8,303.15","","0.00%"
"08/03/2018","8,327.96","8,301.24","8,332.21","8,289.51","","-0.82%"
"08/01/2018","8,397.14","8,360.09","8,399.21","8,360.09","","0.44%"
